movieId,tmdbId,title,genres,genre_names,keyword_names,cast_names,crew_names,overview,vote_average,vote_count,popularity,text_chunk,text_chunk_clean
103235,152742.0,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,"['Drama', 'Romance', 'Crime', 'Mystery']","['painting', 'auctioneer', 'confidence game', 'fine art', 'honey pot']","['Geoffrey Rush', 'Jim Sturgess', 'Sylvia Hoeks', 'Donald Sutherland', 'Maximilian Dirr']",['Giuseppe Tornatore'],"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",7.7,704,30.058263,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core. Drama Romance Crime Mystery painting auctioneer confidence game fine art honey pot Geoffrey Rush Jim Sturgess Sylvia Hoeks Donald Sutherland Maximilian Dirr Giuseppe Tornatore",virgil oldman world renown antiqu expert auction eccentr geniu lead solitari life go extrem length keep distanc messi human relationship appoint beauti emot damag clair overse valuat sale famili priceless art collect virgil allow form attach soon engulf passion rock bland exist core drama romanc crime mysteri paint auction confid game fine art honey pot geoffrey rush jim sturgess sylvia hoek donald sutherland maximilian dirr giusepp tornator
103249,72190.0,World War Z (2013),Action|Drama|Horror|IMAX,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove', 'Sterling Jerins', 'James Badge Dale']",['Marc Forster'],"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",6.7,5560,81.834855,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls. Action Drama Horror Science Fiction Thriller dystopia apocalypse zombie nuclear weapons multiple perspectives zombie apocalypse Brad Pitt Mireille Enos Abigail Hargrove Sterling Jerins James Badge Dale Marc Forster",life former unit nation investig gerri lane famili seem content suddenli world plagu mysteri infect turn whole human popul rampag mindless zombi bare escap chao lane persuad go mission investig diseas follow peril trek around world lane must brave horrif danger long odd find answer human civil fall action drama horror scienc fiction thriller dystopia apocalyps zombi nuclear weapon multipl perspect zombi apocalyps brad pitt mireil eno abigail hargrov sterl jerin jame badg dale marc forster
103253,68724.0,Elysium (2013),Action|Drama|Sci-Fi|IMAX,"['Science Fiction', 'Action', 'Drama', 'Thriller']","['dystopia', 'space station', 'class conflict']","['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga', 'Diego Luna']",['Neill Blomkamp'],"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",6.4,3439,67.33767,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds. Science Fiction Action Drama Thriller dystopia space station class conflict Matt Damon Jodie Foster Sharlto Copley Alice Braga Diego Luna Neill Blomkamp",year two class peopl exist wealthi live pristin man made space station call elysium rest live overpopul ruin earth secretari rhode jodi foster hard line govern cial stop noth enforc anti immigr law preserv luxuri lifestyl citizen elysium stop peopl earth tri get mean unlucki max matt damon back corner agre take daunt mission success save life could bring equal polar world scienc fiction action drama thriller dystopia space station class conflict matt damon jodi foster sharlto copley alic braga diego luna neill blomkamp
103335,93456.0,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,"['Animation', 'Comedy', 'Family']","['secret agent', 'bakery', 'falling in love', 'father daughter relationship', 'duringcreditsstinger', 'first date', 'minions', '3d']","['Steve Carell', 'Kristen Wiig', 'Benjamin Bratt', 'Miranda Cosgrove', 'Russell Brand']","['Pierre Coffin', 'Chris Renaud']",Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,7.0,4637,136.886704,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal. Animation Comedy Family secret agent bakery falling in love father daughter relationship duringcreditsstinger first date minions 3d Steve Carell Kristen Wiig Benjamin Bratt Miranda Cosgrove Russell Brand Pierre Coffin Chris Renaud,gru recruit anti villain leagu help deal power new super crimin anim comedi famili secret agent bakeri fall love father daughter relationship duringcreditssting first date minion steve carel kristen wiig benjamin bratt miranda cosgrov russel brand pierr coffin chri renaud
103339,117251.0,White House Down (2013),Action|Drama|Thriller|IMAX,"['Action', 'Drama', 'Thriller']","['usa president', 'conspiracy', 'secret service', 'the white house']","['Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins']",['Roland Emmerich'],"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",6.4,1891,39.004588,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country. Action Drama Thriller usa president conspiracy secret service the white house Channing Tatum Jamie Foxx Joey King Maggie Gyllenhaal Richard Jenkins Roland Emmerich",capitol policeman john cale deni dream job secret servic protect presid jame sawyer want let littl girl news take tour white hous complex overtaken heavili arm paramilitari group nation govern fall chao time run cale save presid daughter countri action drama thriller usa presid conspiraci secret servic white hous chan tatum jami foxx joey king maggi gyllenha richard jenkin roland emmerich
103341,107985.0,"World's End, The (2013)",Action|Comedy|Sci-Fi,"['Comedy', 'Action', 'Science Fiction']","['end of the world', 'apocalypse', 'trilogy', 'homage']","['Simon Pegg', 'Nick Frost', 'Martin Freeman', 'Eddie Marsan', 'Paddy Considine']",['Edgar Wright'],Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,6.7,1778,55.964605,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival. Comedy Action Science Fiction end of the world apocalypse trilogy homage Simon Pegg Nick Frost Martin Freeman Eddie Marsan Paddy Considine Edgar Wright,five friend reunit attempt top epic pub crawl year earlier unwittingli becom humankind hope surviv comedi action scienc fiction end world apocalyps trilog homag simon pegg nick frost martin freeman eddi marsan paddi considin edgar wright
103372,136795.0,"Heat, The (2013)",Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']","['boston', 'fbi', 'buddy comedy']","['Sandra Bullock', 'Melissa McCarthy', 'Demián Bichir', 'Michael Rapaport', 'Taran Killam']",['Paul Feig'],"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",6.5,1575,37.654688,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies. Action Comedy Crime boston fbi buddy comedy Sandra Bullock Melissa McCarthy Demián Bichir Michael Rapaport Taran Killam Paul Feig",uptight straight lace fbi special agent sarah ashburn method investig reput excel hyper arrog shannon mullin one boston p finest foul mouth short fuse use gut instinct street smart catch elus crimin neither ever partner friend matter two wildli incompat law offic join forc bring ruthless drug lord becom last thing anyon expect buddi action comedi crime boston fbi buddi comedi sandra bullock melissa mccarthi demi n bichir michael rapaport taran killam paul feig
103384,57201.0,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,"['Action', 'Adventure', 'Western']","['texas', 'horse', 'survivor', 'texas ranger', 'partner', 'outlaw', 'escape', 'lawyer', 'train', 'lone ranger', 'comanche', 'the lone ranger', 'tonto']","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Helena Bonham Carter', 'James Badge Dale']",['Gore Verbinski'],"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",5.9,2311,49.046956,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice. Action Adventure Western texas horse survivor texas ranger partner outlaw escape lawyer train lone ranger comanche the lone ranger tonto Johnny Depp Armie Hammer William Fichtner Helena Bonham Carter James Badge Dale Gore Verbinski",texa ranger chase gang outlaw led butch cavendish gang ambush ranger seemingli kill one survivor found howev american indian name tonto nurs back health ranger don mask ride white stallion name silver team tonto bring unscrupul gang other ilk justic action adventur western texa hors survivor texa ranger partner outlaw escap lawyer train lone ranger comanch lone ranger tonto johnni depp armi hammer william fichtner helena bonham carter jame badg dale gore verbinski
103539,157386.0,The Spectacular Now (2013),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']","['alcoholism', 'coming of age', 'teenager', 'high school student', 'based on young adult novel']","['Miles Teller', 'Shailene Woodley', 'Brie Larson', 'Dayo Okeniyi', 'Masam Holden']",['James Ponsoldt'],"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",6.8,1048,25.722747,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl."" Comedy Drama Romance alcoholism coming of age teenager high school student based on young adult novel Miles Teller Shailene Woodley Brie Larson Dayo Okeniyi Masam Holden James Ponsoldt",hard parti high school senior philosophi life chang meet typic nice girl comedi drama romanc alcohol come age teenag high school student base young adult novel mile teller shailen woodley brie larson dayo okeniyi masam holden jame ponsoldt
103596,205321.0,Sharknado (2013),Sci-Fi,"['TV Movie', 'Horror']","['california', 'helicopter', 'beach', 'tornado', 'hurricane', 'attack', 'blood', 'chainsaw', 'storm', 'explosion', 'danger', 'shark', 'tv movie', 'flood']","['Ian Ziering', 'Tara Reid', 'Cassandra Scerbo', 'John Heard', 'Jaason Simmons']",['Anthony C. Ferrante'],"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia",3.8,476,20.466433,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia TV Movie Horror california helicopter beach tornado hurricane attack blood chainsaw storm explosion danger shark tv movie flood Ian Ziering Tara Reid Cassandra Scerbo John Heard Jaason Simmons Anthony C. Ferrante",freak hurrican hit lo angel caus man eat shark scoop tornado flood citi shark infest seawat surfer bar owner fin set friend baz nova rescu estrang wife april teenag daughter claudia tv movi horror california helicopt beach tornado hurrican attack blood chainsaw storm explos danger shark tv movi flood ian zier tara reid cassandra scerbo john heard jaason simmon anthoni c ferrant
103624,157354.0,Fruitvale Station (2013),Drama,['Drama'],"['police brutality', 'based on true story', 'racism', 'docudrama', 'day in a life']","['Michael B. Jordan', 'Octavia Spencer', 'Melonie Diaz', ""Ahna O'Reilly"", 'Kevin Durand']",['Ryan Coogler'],"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",7.3,390,20.967146,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008. Drama police brutality based on true story racism docudrama day in a life Michael B. Jordan Octavia Spencer Melonie Diaz Ahna O'Reilly Kevin Durand Ryan Coogler",true stori oscar year old bay area resid cross path friend enemi famili stranger last day drama polic brutal base true stori racism docudrama day life michael b jordan octavia spencer meloni diaz ahna reilli kevin durand ryan coogler
103655,49524.0,R.I.P.D. (2013),Action|Comedy|Fantasy,"['Fantasy', 'Action', 'Comedy', 'Crime']","['gold', 'police operation', 'partner', 'revenge', 'undead', 'ghost', 'police department']","['Jeff Bridges', 'Ryan Reynolds', 'Kevin Bacon', 'Stephanie Szostak', 'Mary-Louise Parker']",['Robert Schwentke'],A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,5.4,1260,39.448066,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov. Fantasy Action Comedy Crime gold police operation partner revenge undead ghost police department Jeff Bridges Ryan Reynolds Kevin Bacon Stephanie Szostak Mary-Louise Parker Robert Schwentke,recent slain cop join team undead polic offic work rest peac depart tri find man murder base comic peter lenkov fantasi action comedi crime gold polic oper partner reveng undead ghost polic depart jeff bridg ryan reynold kevin bacon stephani szostak mari louis parker robert schwentk
103688,138843.0,"Conjuring, The (2013)",Horror|Thriller,"['Horror', 'Thriller']","['sister sister relationship', 'exorcism', 'rhode island', 'based on true story', 'farmhouse', 'paranormal investigation', 'ghost', 'supernatural power', 'paranormal investigator', 'annabelle']","['Patrick Wilson', 'Vera Farmiga', 'Lili Taylor', 'Ron Livingston', 'Shanley Caswell']",['James Wan'],"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",7.4,3092,49.975409,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives. Horror Thriller sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle Patrick Wilson Vera Farmiga Lili Taylor Ron Livingston Shanley Caswell James Wan",paranorm investig ed lorrain warren work help famili terror dark presenc farmhous forc confront power entiti warren find caught terrifi case live horror thriller sister sister relationship exorc rhode island base true stori farmhous paranorm investig ghost supernatur power paranorm investig annabel patrick wilson vera farmiga lili taylor ron livingston shanley caswel jame wan
103755,77950.0,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,"['Animation', 'Family']","['underdog', 'car race', 'dream', 'speed', 'power', 'snail', 'fast', 'friends', 'superpower', 'racer']","['Ryan Reynolds', 'Paul Giamatti', 'Michael Peña', 'Samuel L. Jackson', 'Luis Guzmán']",['David Soren'],The tale of an ordinary garden snail who dreams of winning the Indy 500.,6.1,1074,44.765377,The tale of an ordinary garden snail who dreams of winning the Indy 500. Animation Family underdog car race dream speed power snail fast friends superpower racer Ryan Reynolds Paul Giamatti Michael Peña Samuel L. Jackson Luis Guzmán David Soren,tale ordinari garden snail dream win indi anim famili underdog car race dream speed power snail fast friend superpow racer ryan reynold paul giamatti michael pe samuel l jackson lui guzm n david soren
103772,76170.0,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']","['japan', 'samurai', 'mutant', 'world war i', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'duringcreditsstinger']","['Hugh Jackman', 'Hiroyuki Sanada', 'Famke Janssen', 'Will Yun Lee', 'Tao Okamoto']",['James Mangold'],"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",6.3,4053,15.953444,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan. Action Science Fiction Adventure Fantasy japan samurai mutant world war i marvel comic superhero based on comic book superhuman duringcreditsstinger Hugh Jackman Hiroyuki Sanada Famke Janssen Will Yun Lee Tao Okamoto James Mangold",wolverin face ultim nemesi test physic emot mortal limit life chang voyag modern day japan action scienc fiction adventur fantasi japan samurai mutant world war marvel comic superhero base comic book superhuman duringcreditssting hugh jackman hiroyuki sanada famk janssen yun lee tao okamoto jame mangold
103801,172533.0,Drinking Buddies (2013),Comedy|Drama|Romance,"['Romance', 'Drama']","['male female relationship', 'co-worker', 'relationship', 'mumblecore']","['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston', 'Ti West']",['Joe Swanberg'],"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",6.0,356,17.378455,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer. Romance Drama male female relationship co-worker relationship mumblecore Olivia Wilde Jake Johnson Anna Kendrick Ron Livingston Ti West Joe Swanberg",weekend trip offic parti late night convers drink job marriag pressur biolog clock hold eye contact second long know make line friend friend realli blurri beer romanc drama male femal relationship co worker relationship mumblecor olivia wild jake johnson anna kendrick ron livingston ti west joe swanberg
103810,146216.0,Red 2 (2013),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']","['paris', 'london england', 'cia', 'russia', 'mi6', 'hired killer', 'exploding airplane']","['Bruce Willis', 'Catherine Zeta-Jones', 'Anthony Hopkins', 'Helen Mirren', 'John Malkovich']",['Dean Parisot'],Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,6.4,1526,44.34333,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device. Action Comedy Crime Thriller paris london england cia russia mi6 hired killer exploding airplane Bruce Willis Catherine Zeta-Jones Anthony Hopkins Helen Mirren John Malkovich Dean Parisot,retir c agent frank mose reunit unlik team elit oper global quest track miss portabl nuclear devic action comedi crime thriller pari london england cia russia mi hire killer explod airplan bruce willi catherin zeta jone anthoni hopkin helen mirren john malkovich dean parisot
103819,198062.0,Coffee Town (2013),Comedy,['Comedy'],"['coffee shop', 'slacker', 'thirty something', 'carefree']","['Glenn Howerton', 'Steve Little', 'Ben Schwartz', 'Adrianne Palicki', 'Josh Groban']",['Brad Copeland'],Three thirty-something friends band together when their carefree existence is threatened.,6.7,45,2.253589,Three thirty-something friends band together when their carefree existence is threatened. Comedy coffee shop slacker thirty something carefree Glenn Howerton Steve Little Ben Schwartz Adrianne Palicki Josh Groban Brad Copeland,three thirti someth friend band togeth carefre exist threaten comedi coffe shop slacker thirti someth carefre glenn howerton steve littl ben schwartz adriann palicki josh groban brad copeland
103883,136400.0,2 Guns (2013),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']","['undercover', 'undercover agent', 'based on comic book', 'money', 'fugitive', 'bank robbery', 'dea agent']","['Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Bill Paxton', 'Fred Ward']",['Baltasar Kormákur'],A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,6.6,1589,42.881415,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from. Action Comedy Crime undercover undercover agent based on comic book money fugitive bank robbery dea agent Denzel Washington Mark Wahlberg Paula Patton Bill Paxton Fred Ward Baltasar Kormákur,dea agent undercov naval intellig offic task investig one anoth find set mob organ two men believ steal money action comedi crime undercov undercov agent base comic book money fugit bank robberi dea agent denzel washington mark wahlberg paula patton bill paxton fred ward baltasar korm kur
103980,160588.0,Blue Jasmine (2013),Drama,"['Comedy', 'Drama']","['san francisco', 'sister sister relationship', 'new york city', 'rich', 'narcissism', 'xanax']","['Cate Blanchett', 'Alec Baldwin', 'Sally Hawkins', 'Bobby Cannavale', 'Louis C.K.']",['Woody Allen'],"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",7.0,1098,34.694216,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own. Comedy Drama san francisco sister sister relationship new york city rich narcissism xanax Cate Blanchett Alec Baldwin Sally Hawkins Bobby Cannavale Louis C.K. Woody Allen",jasmin french use top heap new york socialit return estrang sister san francisco utterli ruin jasmin struggl haunt memori privileg past bear dark realiti ignor tri recov present unfortun prove lose battl jasmin narcissist hangup consequ begin overwhelm old pretens new deceit begin foul everyon live especi comedi drama san francisco sister sister relationship new york citi rich narciss xanax cate blanchett alec baldwin salli hawkin bobbi cannaval loui c k woodi allen
103984,179144.0,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,"['Comedy', 'Drama']","['alcohol', 'rome', 'vatican', 'based on novel', 'birthday', 'nightclub', 'nudity', 'artist', 'beauty', 'party', 'love', 'church', 'art', 'drug']","['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli', 'Carlo Buccirosso', 'Iaia Forte']",['Paolo Sorrentino'],"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",7.3,720,32.523573,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty. Comedy Drama alcohol rome vatican based on novel birthday nightclub nudity artist beauty party love church art drug Toni Servillo Carlo Verdone Sabrina Ferilli Carlo Buccirosso Iaia Forte Paolo Sorrentino",jep gambardella seduc way lavish nightlif rome decad th birthday shock past jep look past nightclub parti find timeless landscap absurd exquisit beauti comedi drama alcohol rome vatican base novel birthday nightclub nuditi artist beauti parti love church art drug toni servillo carlo verdon sabrina ferilli carlo buccirosso iaia fort paolo sorrentino
104074,76285.0,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,"['Adventure', 'Family', 'Fantasy']","['poison', 'hermes', 'poseidon', 'demigod', 'golden fleece', 'olympus', '3d', 'kronos', 'overthrow olympus', 'based on young adult novel']","['Logan Lerman', 'Alexandra Daddario', 'Douglas Smith', 'Leven Rambin', 'Brandon T. Jackson']",['Thor Freudenthal'],"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",5.9,1648,40.262261,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising. Adventure Family Fantasy poison hermes poseidon demigod golden fleece olympus 3d kronos overthrow olympus based on young adult novel Logan Lerman Alexandra Daddario Douglas Smith Leven Rambin Brandon T. Jackson Thor Freudenthal",quest confront ultim evil perci friend battl swarm mythic creatur find mythic golden fleec stop ancient evil rise adventur famili fantasi poison herm poseidon demigod golden fleec olympu krono overthrow olympu base young adult novel logan lerman alexandra daddario dougla smith leven rambin brandon jackson thor freudenth
104076,77931.0,"Smurfs 2, The (2013)",Animation|Children|Comedy,"['Fantasy', 'Family', 'Comedy', 'Animation']","['based on cartoon', 'animation', 'smurf']","['Hank Azaria', 'Neil Patrick Harris', 'Brendan Gleeson', 'Jayma Mays', 'Jonathan Winters']",['Raja Gosnell'],"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",5.5,695,32.473628,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue? Fantasy Family Comedy Animation based on cartoon animation smurf Hank Azaria Neil Patrick Harris Brendan Gleeson Jayma Mays Jonathan Winters Raja Gosnell",evil wizard gargamel creat coupl mischiev smurf like creatur call naughti hope let har power magic smurf essenc discov real smurf give want secret spell smurfett know turn naughti real smurf gargamel kidnap smurfett bring pari win ador million world greatest sorcer papa clumsi grouchi vaniti return world reunit human friend patrick grace winslow rescu smurfett alway felt differ smurf find new connect naughti vexi hacku smurf convinc love true blue fantasi famili comedi anim base cartoon anim smurf hank azaria neil patrick harri brendan gleeson jayma may jonathan winter raja gosnel
104211,138832.0,We're the Millers (2013),Comedy|Crime,"['Comedy', 'Crime']","['mexico', 'police', 'gang', 'drug smuggling', 'drug', 'family']","['Jason Sudeikis', 'Jennifer Aniston', 'Will Poulter', 'Emma Roberts', 'Ed Helms']",['Rawson Marshall Thurber'],A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,6.8,2972,100.348805,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico. Comedy Crime mexico police gang drug smuggling drug family Jason Sudeikis Jennifer Aniston Will Poulter Emma Roberts Ed Helms Rawson Marshall Thurber,veteran pot dealer creat fake famili part plan move huge shipment weed u mexico comedi crime mexico polic gang drug smuggl drug famili jason sudeiki jennif aniston poulter emma robert ed helm rawson marshal thurber
